time,VHM0_WW,latitude,VMDR_SW2,VMDR,VMDR_SW1,VTM10,VPED,VTPK,VTM02,VHM0_SW1,VMDR_WW,VTM01_SW2,VSDX,VTM01_SW1,VSDY,VHM0,VTM01_WW,longitude,VHM0_SW2
2017-08-01 12:00:00,1.23,-3.20,110.05,109.09,87.87,6.42,100.70,6.49,4.85,1.24,134.17,11.59,-0.09,6.39,0.08,1.85,4.22,-38.40,0.56
2017-08-01 15:00:00,1.18,-3.20,109.84,108.46,88.72,6.57,100.70,6.53,4.83,1.15,130.29,11.74,-0.09,6.55,0.07,1.78,4.14,-38.40,0.60
2017-08-01 18:00:00,1.25,-3.20,77.13,104.84,94.98,6.70,100.70,6.49,4.80,0.75,115.09,10.62,-0.11,7.84,0.05,1.73,4.29,-38.40,0.61
2017-08-01 21:00:00,1.22,-3.20,93.66,99.92,99.30,6.65,100.70,7.20,4.71,0.63,105.48,7.76,-0.11,10.37,0.03,1.65,4.23,-38.40,0.60
2017-08-02 00:00:00,1.16,-3.20,94.97,97.37,102.49,6.13,100.70,5.69,4.41,0.65,103.19,7.52,-0.11,9.84,0.03,1.49,4.10,-38.40,0.35
2017-08-02 03:00:00,1.50,-3.20,77.67,99.49,104.50,6.08,100.70,5.76,4.55,0.59,106.70,8.51,-0.13,10.66,0.04,1.74,4.55,-38.40,0.31
2017-08-02 06:00:00,1.54,-3.20,78.05,100.77,94.72,6.13,100.70,6.16,4.71,0.62,111.35,8.12,-0.13,9.30,0.05,1.85,4.64,-38.40,0.50
2017-08-02 09:00:00,1.52,-3.20,65.44,101.44,72.89,6.02,100.70,6.19,4.67,0.60,112.69,8.05,-0.13,7.10,0.06,1.82,4.64,-38.40,0.49
2017-08-02 12:00:00,1.24,-3.20,34.89,101.45,84.14,6.22,100.70,6.31,4.76,1.20,122.84,10.20,-0.11,6.52,0.06,1.79,4.29,-38.40,0.41
2017-08-02 15:00:00,1.15,-3.20,35.10,100.90,85.98,6.34,97.50,6.47,4.77,1.24,125.06,10.82,-0.10,6.65,0.06,1.76,4.13,-38.40,0.41
2017-08-02 18:00:00,1.03,-3.20,34.40,98.26,87.33,6.46,97.50,6.66,4.78,1.23,122.29,10.79,-0.10,6.73,0.05,1.69,3.93,-38.40,0.43
2017-08-02 21:00:00,1.06,-3.20,32.94,94.16,85.98,6.63,97.50,7.12,4.82,1.20,111.42,10.85,-0.11,7.06,0.03,1.70,3.94,-38.40,0.47
2017-08-03 00:00:00,1.06,-3.20,32.05,89.76,84.71,6.53,97.50,7.08,4.76,1.12,100.91,10.55,-0.11,7.22,0.02,1.65,3.95,-38.40,0.44
2017-08-03 03:00:00,1.23,-3.20,31.61,89.32,79.72,6.39,97.50,6.85,4.73,1.07,103.04,10.49,-0.12,7.07,0.02,1.71,4.24,-38.40,0.44
2017-08-03 06:00:00,1.26,-3.20,95.42,92.59,70.87,6.20,97.50,6.61,4.68,0.91,111.20,9.14,-0.12,6.51,0.04,1.74,4.30,-38.40,0.63
2017-08-03 09:00:00,1.36,-3.20,96.78,96.35,71.71,6.21,97.50,6.61,4.76,0.95,115.66,9.01,-0.12,6.60,0.05,1.83,4.43,-38.40,0.64
2017-08-03 12:00:00,1.11,-3.20,14.31,99.36,84.59,6.18,97.50,6.65,4.75,1.33,130.47,9.53,-0.10,6.41,0.07,1.78,4.04,-38.40,0.41
2017-08-03 15:00:00,0.98,-3.20,14.01,100.21,88.33,6.31,97.50,6.85,4.79,1.36,134.21,9.43,-0.09,6.53,0.06,1.73,3.82,-38.40,0.39
2017-08-03 18:00:00,0.86,-3.20,12.53,96.88,88.76,6.28,97.50,6.95,4.65,1.21,119.38,9.01,-0.09,6.66,0.04,1.55,3.60,-38.40,0.36
2017-08-03 21:00:00,0.82,-3.20,11.73,91.29,93.55,6.21,97.50,7.15,4.52,1.11,97.50,8.95,-0.10,6.49,0.01,1.43,3.53,-38.40,0.34
2017-08-04 00:00:00,1.00,-3.20,37.70,86.22,95.86,6.02,97.50,7.35,4.35,0.87,85.71,8.36,-0.11,7.59,-0.01,1.41,3.81,-38.40,0.25
2017-08-04 03:00:00,1.17,-3.20,57.26,86.63,93.71,5.92,97.50,6.16,4.40,0.72,90.18,6.84,-0.12,8.69,-0.01,1.51,4.12,-38.40,0.23
2017-08-04 06:00:00,1.14,-3.20,69.38,91.56,88.38,5.98,97.50,6.30,4.55,0.90,105.80,5.84,-0.12,7.80,0.02,1.62,4.14,-38.40,0.57
2017-08-04 09:00:00,1.05,-3.20,145.44,96.21,82.81,6.08,97.50,6.66,4.64,1.23,118.79,6.84,-0.11,6.37,0.04,1.66,4.00,-38.40,0.13
2017-08-04 12:00:00,0.89,-3.20,28.40,97.44,88.19,6.08,97.50,6.71,4.61,1.25,122.04,9.73,-0.10,6.32,0.04,1.58,3.67,-38.40,0.29
2017-08-04 15:00:00,0.80,-3.20,15.34,95.22,90.30,6.07,97.50,6.66,4.54,1.16,111.87,9.82,-0.09,6.34,0.03,1.48,3.50,-38.40,0.35
2017-08-04 18:00:00,0.82,-3.20,16.68,92.07,89.76,6.02,97.50,6.57,4.42,1.05,105.25,9.80,-0.10,6.30,0.02,1.40,3.53,-38.40,0.38
2017-08-04 21:00:00,0.86,-3.20,16.45,89.04,87.85,5.93,97.50,6.50,4.31,0.93,99.05,9.75,-0.10,6.38,0.01,1.35,3.59,-38.40,0.39
2017-08-05 00:00:00,0.87,-3.20,47.82,85.63,101.18,5.88,97.50,6.40,4.25,0.84,89.66,8.87,-0.10,6.62,0.00,1.32,3.58,-38.40,0.26
2017-08-05 03:00:00,0.98,-3.20,121.54,85.76,94.09,5.80,97.50,5.70,4.24,0.64,94.34,6.22,-0.11,7.86,0.00,1.36,3.80,-38.40,0.23
2017-08-05 06:00:00,1.09,-3.20,72.26,88.57,96.98,5.75,97.50,5.78,4.29,0.64,99.45,5.98,-0.11,7.81,0.01,1.43,4.00,-38.40,0.29
2017-08-05 09:00:00,1.22,-3.20,100.32,93.88,79.45,5.66,100.70,5.81,4.31,0.42,108.81,8.64,-0.11,7.75,0.03,1.51,4.23,-38.40,0.35
2017-08-05 12:00:00,1.16,-3.20,98.69,97.31,72.51,5.73,100.70,5.99,4.41,0.73,116.52,7.87,-0.10,5.91,0.05,1.54,4.18,-38.40,0.49
2017-08-05 15:00:00,0.97,-3.20,118.60,96.14,85.37,5.82,100.70,6.11,4.42,0.95,115.47,8.54,-0.10,6.06,0.04,1.47,3.85,-38.40,0.28
2017-08-05 18:00:00,0.82,-3.20,124.17,92.32,90.30,5.79,100.70,6.09,4.28,0.90,107.00,8.33,-0.09,5.99,0.02,1.33,3.54,-38.40,0.29
2017-08-05 21:00:00,0.88,-3.20,132.21,88.14,101.46,5.77,100.70,6.03,4.20,0.70,94.70,8.32,-0.10,6.90,0.01,1.30,3.64,-38.40,0.38
2017-08-06 00:00:00,0.93,-3.20,120.39,84.91,104.63,5.69,100.70,5.66,4.15,0.63,87.70,8.27,-0.10,7.13,-0.01,1.29,3.69,-38.40,0.40
2017-08-06 03:00:00,0.98,-3.20,94.78,85.58,114.66,5.71,100.70,5.64,4.21,0.52,90.51,7.28,-0.10,7.61,0.00,1.34,3.83,-38.40,0.37
2017-08-06 06:00:00,1.15,-3.20,85.55,91.66,104.68,5.70,112.50,5.76,4.28,0.50,103.14,6.91,-0.11,8.67,0.02,1.45,4.13,-38.40,0.22
2017-08-06 09:00:00,1.34,-3.20,72.93,100.20,90.21,5.68,112.50,5.93,4.41,0.34,113.05,6.99,-0.11,8.48,0.05,1.61,4.41,-38.40,0.33
2017-08-06 12:00:00,1.36,-3.20,56.09,107.88,89.62,5.72,112.50,6.17,4.50,0.72,125.73,7.66,-0.10,7.45,0.08,1.70,4.45,-38.40,0.59
2017-08-06 15:00:00,1.33,-3.20,12.16,110.17,84.06,5.76,100.70,6.29,4.53,0.93,127.08,8.55,-0.10,6.35,0.08,1.67,4.40,-38.40,0.37
2017-08-06 18:00:00,1.32,-3.20,81.12,107.08,93.09,5.76,100.70,6.41,4.48,0.62,117.35,5.92,-0.11,7.96,0.06,1.61,4.43,-38.40,0.46
2017-08-06 21:00:00,1.32,-3.20,94.54,99.29,116.81,5.72,97.50,6.46,4.41,0.42,99.03,8.72,-0.12,8.09,0.02,1.57,4.42,-38.40,0.32
2017-08-07 00:00:00,1.45,-3.20,128.42,93.45,103.55,5.66,97.50,6.11,4.41,0.39,93.69,8.32,-0.13,8.54,0.00,1.63,4.54,-38.40,0.26
2017-08-07 03:00:00,1.59,-3.20,129.78,94.83,107.22,5.82,97.50,6.31,4.61,0.33,99.47,8.32,-0.13,8.49,0.02,1.77,4.78,-38.40,0.27
2017-08-07 06:00:00,1.73,-3.20,59.09,100.41,73.18,6.01,100.70,6.72,4.80,0.51,109.13,6.50,-0.13,8.08,0.04,1.95,5.00,-38.40,0.40
2017-08-07 09:00:00,1.84,-3.20,97.98,107.10,65.83,6.24,100.70,7.04,4.99,0.94,119.71,8.91,-0.13,6.22,0.08,2.15,5.12,-38.40,0.48
2017-08-07 12:00:00,1.65,-3.20,0.02,112.20,83.89,6.34,100.70,7.27,5.04,1.31,131.85,14.44,-0.10,6.90,0.10,2.13,4.88,-38.40,0.23
2017-08-07 15:00:00,1.59,-3.20,0.68,113.66,85.73,6.31,100.70,7.32,4.98,1.22,131.56,14.26,-0.10,7.12,0.09,2.03,4.81,-38.40,0.23
2017-08-07 18:00:00,1.42,-3.20,149.82,109.21,87.82,6.23,100.70,7.28,4.84,1.04,117.48,7.43,-0.11,7.46,0.06,1.83,4.65,-38.40,0.18
2017-08-07 21:00:00,1.45,-3.20,86.63,103.60,95.81,6.04,100.70,7.21,4.65,0.64,106.13,7.52,-0.12,8.76,0.03,1.73,4.64,-38.40,0.30
2017-08-08 00:00:00,1.80,-3.20,75.84,99.72,70.82,5.93,97.50,6.61,4.69,0.24,101.18,8.21,-0.15,9.43,0.02,1.90,5.02,-38.40,0.17
2017-08-08 03:00:00,2.05,-3.20,71.32,101.38,61.27,6.22,97.50,6.96,5.03,0.35,105.27,9.37,-0.15,8.17,0.04,2.17,5.38,-38.40,0.31
2017-08-08 06:00:00,2.04,-3.20,102.43,105.48,67.99,6.46,97.50,7.39,5.21,0.95,114.09,9.60,-0.14,6.84,0.07,2.30,5.43,-38.40,0.38
2017-08-08 09:00:00,1.84,-3.20,8.23,109.56,83.00,6.55,97.50,7.54,5.24,1.31,124.14,11.51,-0.12,7.23,0.09,2.28,5.20,-38.40,0.23
2017-08-08 12:00:00,1.49,-3.20,16.23,112.01,91.92,6.53,97.50,7.61,5.16,1.48,134.28,11.70,-0.10,7.20,0.09,2.13,4.68,-38.40,0.31
2017-08-08 15:00:00,1.22,-3.20,16.45,112.13,96.99,6.44,100.70,7.60,5.00,1.38,136.03,11.44,-0.09,7.03,0.08,1.91,4.26,-38.40,0.37
2017-08-08 18:00:00,1.01,-3.20,137.45,108.02,99.48,6.36,100.70,7.56,4.82,1.22,118.05,8.24,-0.10,7.18,0.05,1.68,3.93,-38.40,0.28
2017-08-08 21:00:00,1.02,-3.20,17.28,101.27,108.98,6.18,97.50,7.52,4.59,1.10,98.84,11.11,-0.11,6.77,0.02,1.55,3.91,-38.40,0.34
2017-08-09 00:00:00,1.16,-3.20,58.57,96.12,111.10,5.94,97.50,7.40,4.45,0.90,93.62,6.84,-0.12,7.14,0.00,1.53,4.12,-38.40,0.16
2017-08-09 03:00:00,1.17,-3.20,73.23,96.50,100.68,5.92,97.50,6.93,4.53,0.87,101.60,5.98,-0.11,7.78,0.02,1.58,4.16,-38.40,0.33
2017-08-09 06:00:00,1.04,-3.20,17.92,99.38,91.66,5.92,97.50,6.86,4.56,1.12,112.63,10.51,-0.11,6.31,0.03,1.58,3.98,-38.40,0.34
2017-08-09 09:00:00,1.04,-3.20,11.40,103.69,91.93,6.10,100.70,7.20,4.69,1.30,126.57,10.68,-0.10,6.43,0.06,1.69,3.94,-38.40,0.24
2017-08-09 12:00:00,0.95,-3.20,4.59,107.85,94.35,6.07,100.70,7.19,4.61,1.28,140.17,10.84,-0.08,6.33,0.08,1.63,3.73,-38.40,0.30
2017-08-09 15:00:00,0.93,-3.20,4.77,108.65,95.06,6.04,100.70,7.08,4.55,1.16,134.85,10.71,-0.08,6.48,0.07,1.53,3.75,-38.40,0.30
2017-08-09 18:00:00,0.81,-3.20,164.64,105.21,97.89,6.08,100.70,7.11,4.49,1.09,119.35,4.93,-0.09,6.65,0.05,1.42,3.53,-38.40,0.17
2017-08-09 21:00:00,0.82,-3.20,6.65,99.24,105.72,6.05,97.50,7.23,4.38,1.04,97.16,10.29,-0.10,6.43,0.02,1.36,3.51,-38.40,0.30
2017-08-10 00:00:00,1.04,-3.20,17.60,93.39,108.97,5.92,97.50,7.33,4.34,0.93,87.89,10.15,-0.11,6.91,-0.01,1.44,3.85,-38.40,0.27
2017-08-10 03:00:00,1.13,-3.20,138.54,93.20,100.18,5.94,97.50,6.59,4.51,0.83,94.27,5.40,-0.11,7.96,0.00,1.55,4.10,-38.40,0.40
2017-08-10 06:00:00,1.40,-3.20,74.63,98.03,96.34,5.98,100.70,6.65,4.64,0.74,108.34,6.84,-0.12,8.51,0.03,1.74,4.57,-38.40,0.32
2017-08-10 09:00:00,1.46,-3.20,62.87,102.82,96.74,6.06,100.70,6.84,4.77,0.81,115.94,5.29,-0.12,8.42,0.05,1.85,4.67,-38.40,0.72
2017-08-10 12:00:00,1.46,-3.20,65.90,105.38,96.88,6.08,100.70,6.99,4.81,0.84,119.13,5.33,-0.11,8.37,0.06,1.86,4.68,-38.40,0.72
2017-08-10 15:00:00,1.16,-3.20,159.96,106.17,91.59,6.12,97.50,7.12,4.80,1.32,127.29,6.84,-0.10,6.66,0.06,1.78,4.19,-38.40,0.09
2017-08-10 18:00:00,0.84,-3.20,163.90,104.30,97.14,6.17,97.50,7.26,4.77,1.35,123.19,5.14,-0.09,6.57,0.05,1.63,3.58,-38.40,0.14
2017-08-10 21:00:00,0.80,-3.20,6.95,99.61,103.77,6.06,97.50,7.27,4.55,1.19,96.01,9.10,-0.10,6.37,0.02,1.46,3.50,-38.40,0.24
2017-08-11 00:00:00,1.18,-3.20,48.12,93.65,110.47,5.74,97.50,7.25,4.34,0.86,88.77,6.78,-0.12,7.01,-0.01,1.49,4.13,-38.40,0.10
2017-08-11 03:00:00,1.34,-3.20,132.03,94.42,98.15,5.76,97.50,6.52,4.51,0.72,96.61,6.84,-0.12,8.21,0.01,1.63,4.44,-38.40,0.23
2017-08-11 06:00:00,1.49,-3.20,108.73,97.47,74.73,5.91,97.50,6.74,4.68,0.48,103.58,8.86,-0.13,8.12,0.03,1.77,4.73,-38.40,0.46
2017-08-11 09:00:00,1.48,-3.20,73.53,99.99,90.60,6.12,97.50,7.00,4.84,0.93,111.53,6.86,-0.12,8.03,0.04,1.89,4.71,-38.40,0.61
2017-08-11 12:00:00,1.41,-3.20,77.29,101.63,90.01,6.05,97.50,6.95,4.76,0.88,115.40,6.87,-0.12,8.00,0.05,1.82,4.61,-38.40,0.62
2017-08-11 15:00:00,1.39,-3.20,77.84,103.12,90.86,6.01,97.50,6.87,4.72,0.84,116.74,6.87,-0.11,8.01,0.05,1.78,4.57,-38.40,0.59
2017-08-11 18:00:00,1.16,-3.20,136.67,101.89,85.69,5.99,97.50,6.80,4.67,1.11,114.22,6.76,-0.11,6.74,0.04,1.67,4.20,-38.40,0.24
2017-08-11 21:00:00,1.08,-3.20,118.92,98.17,92.16,5.92,97.50,6.80,4.52,1.01,100.69,12.60,-0.11,6.87,0.02,1.55,4.04,-38.40,0.22
2017-08-12 00:00:00,1.28,-3.20,123.04,94.14,100.72,5.71,97.50,6.57,4.38,0.59,94.31,8.20,-0.12,8.25,0.01,1.55,4.32,-38.40,0.30
2017-08-12 03:00:00,1.58,-3.20,131.94,93.23,116.83,5.68,97.50,6.15,4.51,0.28,94.47,7.58,-0.14,9.20,0.01,1.72,4.74,-38.40,0.19
2017-08-12 06:00:00,1.57,-3.20,72.22,95.03,71.73,5.96,97.50,6.58,4.75,0.50,101.27,7.40,-0.13,8.02,0.02,1.84,4.80,-38.40,0.32
2017-08-12 09:00:00,1.57,-3.20,105.10,100.38,63.31,5.93,100.70,6.66,4.73,0.86,112.43,9.29,-0.12,5.97,0.05,1.86,4.83,-38.40,0.33
2017-08-12 12:00:00,1.40,-3.20,10.33,107.55,82.08,5.92,100.70,6.70,4.72,1.17,128.28,9.97,-0.10,6.33,0.08,1.86,4.54,-38.40,0.30
2017-08-12 15:00:00,1.22,-3.20,11.35,109.35,90.02,5.91,100.70,6.71,4.69,1.19,130.49,9.74,-0.09,6.51,0.07,1.74,4.26,-38.40,0.30
2017-08-12 18:00:00,0.87,-3.20,170.52,105.81,98.78,5.96,100.70,6.76,4.64,1.24,119.02,9.06,-0.09,6.47,0.05,1.58,3.65,-38.40,0.34
2017-08-12 21:00:00,0.81,-3.20,13.09,99.22,106.59,5.88,97.50,6.75,4.45,1.12,94.55,9.65,-0.10,6.12,0.01,1.42,3.51,-38.40,0.31
2017-08-13 00:00:00,1.00,-3.20,60.68,94.23,109.76,5.73,97.50,6.69,4.30,0.85,93.82,6.22,-0.11,6.64,0.01,1.39,3.89,-38.40,0.16
2017-08-13 03:00:00,1.10,-3.20,123.12,94.48,96.87,5.79,97.50,6.56,4.44,0.83,100.95,5.89,-0.11,7.37,0.01,1.51,4.06,-38.40,0.28
2017-08-13 06:00:00,1.38,-3.20,75.68,97.93,90.79,5.94,97.50,6.74,4.61,0.63,107.41,6.84,-0.12,8.28,0.03,1.70,4.54,-38.40,0.33
2017-08-13 09:00:00,1.46,-3.20,86.20,102.82,72.51,6.09,100.70,6.90,4.77,0.77,118.68,8.20,-0.11,5.94,0.06,1.86,4.69,-38.40,0.75
2017-08-13 12:00:00,1.19,-3.20,15.78,106.11,90.44,6.19,97.50,7.01,4.83,1.36,133.75,10.17,-0.09,6.54,0.08,1.85,4.20,-38.40,0.37
2017-08-13 15:00:00,0.98,-3.20,16.02,105.26,94.45,6.29,100.70,7.07,4.84,1.36,134.76,10.29,-0.08,6.61,0.07,1.73,3.85,-38.40,0.39
2017-08-13 18:00:00,0.88,-3.20,16.65,100.89,97.26,6.35,100.70,7.13,4.75,1.21,113.32,10.34,-0.09,6.85,0.04,1.59,3.68,-38.40,0.41
2017-08-13 21:00:00,1.02,-3.20,32.49,94.45,104.53,6.19,97.50,7.11,4.52,0.95,93.99,10.22,-0.11,7.00,0.01,1.49,3.91,-38.40,0.46
2017-08-14 00:00:00,1.05,-3.20,19.53,89.67,105.36,6.09,97.50,6.89,4.46,0.90,91.56,12.67,-0.11,6.96,0.00,1.48,3.93,-38.40,0.31
2017-08-14 03:00:00,1.11,-3.20,122.32,90.15,88.19,6.03,97.50,6.47,4.55,0.97,99.00,5.99,-0.11,6.74,0.01,1.57,4.07,-38.40,0.25
2017-08-14 06:00:00,1.33,-3.20,74.10,94.00,98.45,6.07,97.50,6.76,4.71,0.78,104.82,6.84,-0.12,8.11,0.03,1.73,4.49,-38.40,0.36
2017-08-14 09:00:00,1.56,-3.20,98.31,99.33,79.48,6.07,97.50,6.89,4.78,0.64,112.76,8.88,-0.12,7.82,0.05,1.87,4.84,-38.40,0.41
2017-08-14 12:00:00,1.35,-3.20,18.88,103.36,83.91,6.07,97.50,6.92,4.80,1.26,125.50,9.57,-0.11,6.47,0.07,1.88,4.46,-38.40,0.35
2017-08-14 15:00:00,1.13,-3.20,16.85,103.10,88.66,6.09,97.50,6.91,4.78,1.28,127.84,9.92,-0.10,6.51,0.06,1.76,4.15,-38.40,0.38
2017-08-14 18:00:00,0.96,-3.20,16.71,99.16,92.33,6.09,97.50,6.93,4.67,1.18,113.00,9.98,-0.10,6.63,0.04,1.60,3.82,-38.40,0.39
2017-08-14 21:00:00,1.08,-3.20,25.89,92.79,102.51,5.99,97.50,6.95,4.50,0.92,92.44,9.91,-0.11,7.22,0.01,1.53,4.03,-38.40,0.35
2017-08-15 00:00:00,1.40,-3.20,111.46,88.83,92.58,5.83,97.50,6.69,4.47,0.40,89.76,8.32,-0.13,8.60,-0.01,1.62,4.49,-38.40,0.37
2017-08-15 03:00:00,1.44,-3.20,121.94,91.21,96.38,5.96,97.50,6.59,4.69,0.68,97.47,7.05,-0.13,8.19,0.01,1.76,4.61,-38.40,0.28
2017-08-15 06:00:00,1.57,-3.20,103.21,95.02,80.65,6.01,97.50,6.78,4.76,0.51,103.62,8.57,-0.13,8.18,0.03,1.85,4.82,-38.40,0.42
2017-08-15 09:00:00,1.62,-3.20,98.66,99.08,78.57,6.06,97.50,6.86,4.83,0.64,111.65,8.83,-0.13,7.81,0.05,1.93,4.91,-38.40,0.41
2017-08-15 12:00:00,1.58,-3.20,87.87,103.49,65.03,5.98,97.50,6.74,4.79,0.77,118.60,8.09,-0.12,5.43,0.07,1.92,4.80,-38.40,0.69
2017-08-15 15:00:00,1.38,-3.20,18.01,104.30,82.59,5.98,97.50,6.73,4.77,1.14,123.11,10.11,-0.11,6.45,0.07,1.84,4.54,-38.40,0.37
2017-08-15 18:00:00,1.14,-3.20,18.28,101.69,88.08,5.81,97.50,6.59,4.56,1.06,116.01,9.83,-0.10,6.44,0.05,1.62,4.14,-38.40,0.36
2017-08-15 21:00:00,1.18,-3.20,112.82,95.95,84.03,5.62,97.50,6.35,4.37,0.45,97.77,7.53,-0.11,7.36,0.02,1.50,4.22,-38.40,0.42
2017-08-16 00:00:00,1.13,-3.20,134.62,90.92,96.01,5.52,97.50,6.16,4.30,0.65,89.92,5.18,-0.11,7.32,0.00,1.46,4.07,-38.40,0.49
2017-08-16 03:00:00,1.21,-3.20,110.85,89.94,82.93,5.58,97.50,6.19,4.37,0.44,94.99,7.33,-0.12,7.35,0.00,1.52,4.24,-38.40,0.41
2017-08-16 06:00:00,1.13,-3.20,58.58,92.81,99.13,5.69,97.50,6.35,4.47,0.79,104.20,5.62,-0.11,7.36,0.02,1.57,4.14,-38.40,0.58
2017-08-16 09:00:00,1.24,-3.20,66.29,97.10,87.40,5.72,100.70,6.50,4.51,0.73,111.50,7.30,-0.11,7.02,0.04,1.63,4.34,-38.40,0.66
2017-08-16 12:00:00,1.31,-3.20,53.63,101.85,88.47,5.72,100.70,6.48,4.54,0.79,120.03,9.17,-0.11,7.21,0.06,1.69,4.41,-38.40,0.63
2017-08-16 15:00:00,1.27,-3.20,20.17,105.08,80.91,5.70,97.50,6.39,4.53,1.06,126.17,9.80,-0.10,6.09,0.07,1.69,4.31,-38.40,0.34
2017-08-16 18:00:00,1.07,-3.20,19.46,103.29,87.54,5.82,97.50,6.45,4.56,1.13,125.07,9.91,-0.10,6.27,0.06,1.61,4.02,-38.40,0.35
2017-08-16 21:00:00,0.76,-3.20,20.08,98.38,98.34,5.96,97.50,6.61,4.55,1.23,111.63,9.89,-0.09,6.04,0.03,1.48,3.38,-38.40,0.35
2017-08-17 00:00:00,0.69,-3.20,20.27,91.68,99.30,5.98,97.50,6.65,4.43,1.10,89.05,9.80,-0.09,5.98,0.00,1.35,3.26,-38.40,0.36
2017-08-17 03:00:00,0.75,-3.20,21.57,87.46,92.26,5.84,97.50,6.62,4.26,0.96,93.27,9.67,-0.09,6.00,0.00,1.28,3.35,-38.40,0.37
2017-08-17 06:00:00,0.99,-3.20,131.78,89.09,80.51,5.66,97.50,6.35,4.22,0.80,100.40,6.22,-0.10,6.45,0.01,1.35,3.85,-38.40,0.15
2017-08-17 09:00:00,1.06,-3.20,60.79,93.81,94.09,5.63,97.50,6.17,4.32,0.69,111.22,4.80,-0.11,7.57,0.03,1.46,3.99,-38.40,0.64
2017-08-17 12:00:00,0.95,-3.20,19.72,98.06,85.33,5.72,97.50,6.34,4.43,1.13,123.20,9.34,-0.10,6.00,0.05,1.52,3.78,-38.40,0.33
2017-08-17 15:00:00,1.03,-3.20,17.23,101.57,85.08,5.76,97.50,6.55,4.46,1.11,127.27,9.43,-0.09,6.13,0.06,1.55,3.93,-38.40,0.32
2017-08-17 18:00:00,1.08,-3.20,131.89,100.65,87.58,5.84,97.50,6.66,4.50,1.02,114.97,8.86,-0.10,6.60,0.05,1.54,4.03,-38.40,0.17
2017-08-17 21:00:00,0.93,-3.20,14.67,95.61,100.49,5.88,97.50,6.70,4.46,1.08,97.00,9.66,-0.10,6.31,0.01,1.47,3.74,-38.40,0.34
2017-08-18 00:00:00,1.11,-3.20,65.71,92.04,100.13,5.65,97.50,6.44,4.29,0.64,94.94,7.52,-0.11,7.57,0.01,1.43,4.04,-38.40,0.24
2017-08-18 03:00:00,1.21,-3.20,135.73,91.68,94.53,5.65,97.50,6.16,4.40,0.67,97.19,6.59,-0.12,7.63,0.01,1.53,4.24,-38.40,0.28
2017-08-18 06:00:00,1.29,-3.20,104.87,93.30,73.84,5.72,97.50,6.30,4.52,0.51,103.01,8.18,-0.12,7.39,0.02,1.62,4.43,-38.40,0.38
2017-08-18 09:00:00,1.26,-3.20,11.78,97.25,78.17,5.83,97.50,6.54,4.59,1.10,116.54,9.61,-0.11,6.11,0.05,1.72,4.34,-38.40,0.36
2017-08-18 12:00:00,1.32,-3.20,11.47,103.90,80.00,5.72,97.50,6.46,4.55,1.05,123.20,9.35,-0.11,6.13,0.07,1.72,4.38,-38.40,0.35
2017-08-18 15:00:00,1.22,-3.20,10.41,105.44,84.29,5.70,97.50,6.40,4.54,1.05,124.53,9.11,-0.10,6.22,0.06,1.65,4.27,-38.40,0.33
2017-08-18 18:00:00,0.93,-3.20,9.72,102.02,92.35,5.74,97.50,6.46,4.51,1.14,118.13,8.94,-0.10,6.25,0.04,1.53,3.77,-38.40,0.32
2017-08-18 21:00:00,0.71,-3.20,9.36,96.70,97.94,5.76,97.50,6.52,4.41,1.14,105.02,8.84,-0.09,5.91,0.02,1.38,3.30,-38.40,0.31
2017-08-19 00:00:00,1.00,-3.20,111.62,91.23,98.70,5.59,97.50,6.52,4.20,0.70,90.82,6.10,-0.11,7.38,0.00,1.35,3.87,-38.40,0.28
2017-08-19 03:00:00,1.24,-3.20,112.06,88.94,100.54,5.57,97.50,6.09,4.30,0.53,89.26,7.70,-0.12,8.21,-0.01,1.49,4.23,-38.40,0.30
2017-08-19 06:00:00,1.31,-3.20,102.22,92.18,81.82,5.78,97.50,6.30,4.53,0.54,102.86,8.22,-0.12,7.74,0.02,1.64,4.43,-38.40,0.51
2017-08-19 09:00:00,1.29,-3.20,90.01,96.49,69.24,5.89,97.50,6.58,4.59,0.96,113.71,8.75,-0.11,5.91,0.05,1.70,4.42,-38.40,0.45
2017-08-19 12:00:00,1.22,-3.20,5.90,99.66,79.95,5.84,97.50,6.56,4.53,1.08,119.47,8.93,-0.11,6.36,0.06,1.66,4.22,-38.40,0.32
2017-08-19 15:00:00,1.36,-3.20,96.81,100.47,74.08,6.00,97.50,6.62,4.66,0.87,115.72,8.60,-0.11,6.76,0.06,1.75,4.45,-38.40,0.57
2017-08-19 18:00:00,1.32,-3.20,76.85,97.38,91.74,6.24,97.50,6.95,4.82,0.98,109.78,6.24,-0.12,8.21,0.04,1.80,4.43,-38.40,0.54
2017-08-19 21:00:00,1.26,-3.20,132.64,93.72,83.86,6.34,97.50,7.39,4.85,1.17,103.11,6.84,-0.12,7.40,0.02,1.79,4.34,-38.40,0.20
2017-08-20 00:00:00,1.57,-3.20,97.70,92.32,79.46,6.32,97.50,7.46,4.86,0.63,98.65,9.82,-0.13,9.10,0.02,1.89,4.79,-38.40,0.46
2017-08-20 03:00:00,1.72,-3.20,107.47,94.02,74.49,6.29,97.50,6.98,4.93,0.56,101.88,9.89,-0.14,9.02,0.03,2.01,4.97,-38.40,0.50
